Common Name,Official MSA Name,parcl_id,date,pct_gross_yield_single_family,investor_purchase_to_sale_ratio_all_properties
Washington,Washington-Arlington-Alexandria,2900475,2019-10-01,6.55,1.35
Washington,Washington-Arlington-Alexandria,2900475,2019-09-01,6.49,1.22
Washington,Washington-Arlington-Alexandria,2900475,2019-08-01,6.78,1.13
Washington,Washington-Arlington-Alexandria,2900475,2019-07-01,7.29,1.15
Washington,Washington-Arlington-Alexandria,2900475,2019-06-01,6.7,1.29
Washington,Washington-Arlington-Alexandria,2900475,2019-05-01,6.55,1.18
Washington,Washington-Arlington-Alexandria,2900475,2019-04-01,6.42,1.24
Washington,Washington-Arlington-Alexandria,2900475,2019-03-01,6.75,1.3
Washington,Washington-Arlington-Alexandria,2900475,2019-02-01,6.29,1.45
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2024-01-01,6.08,1.24
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-12-01,6.53,1.13
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-11-01,6.67,1.35
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-10-01,6.37,1.45
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-09-01,6.49,1.4
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-08-01,6.86,1.39
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-07-01,7.1,1.29
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-06-01,6.65,1.27
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-05-01,6.83,1.11
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-04-01,6.84,1.23
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-03-01,6.86,1.31
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-02-01,6.94,1.34
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2023-01-01,7.36,1.33
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-12-01,8.4,1.25
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-11-01,7.32,1.38
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-10-01,7.2,1.52
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-09-01,7.06,1.38
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-08-01,7.85,1.36
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-07-01,8.12,1.38
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-06-01,7.75,1.24
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-05-01,8.12,1.24
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-04-01,7.51,1.42
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-03-01,8.42,1.59
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-02-01,8.16,1.48
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2022-01-01,8.71,1.5
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-12-01,8.53,1.34
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-11-01,9.06,1.22
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-10-01,7.89,1.28
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-09-01,8.29,1.3
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-08-01,8.18,1.33
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-07-01,7.71,1.1
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-06-01,7.83,1.02
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-05-01,7.93,1.16
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-04-01,8.04,1.14
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-03-01,8.07,1.08
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-02-01,8.72,1.06
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2021-01-01,8.28,1.12
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-12-01,8.84,1.31
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-11-01,9.0,1.2
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-10-01,7.7,1.12
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-09-01,8.08,1.18
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-08-01,8.4,1.14
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-07-01,8.15,0.99
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-06-01,7.64,1.06
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-05-01,8.98,1.0
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-04-01,9.73,0.92
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-03-01,8.4,1.26
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-02-01,8.99,1.26
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2020-01-01,8.79,1.29
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-12-01,8.57,1.27
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-11-01,9.82,1.29
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-10-01,9.27,1.27
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-09-01,8.02,1.47
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-08-01,8.49,1.44
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-07-01,9.43,1.38
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-06-01,9.13,1.22
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-05-01,9.39,1.25
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-04-01,8.88,1.33
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-03-01,8.33,1.45
Philadelphia,Philadelphia-Camden-Wilmington,2900244,2019-02-01,8.68,1.49
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2024-01-01,5.84,0.82
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-12-01,6.0,1.49
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-11-01,5.82,1.54
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-10-01,5.85,1.57
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-09-01,5.84,1.76
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-08-01,5.88,1.51
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-07-01,5.94,1.48
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-06-01,5.78,1.09
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-05-01,5.93,1.16
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-04-01,5.91,1.06
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-03-01,5.94,1.17
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-02-01,6.26,1.15
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2023-01-01,6.21,1.07
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-12-01,6.59,1.09
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-11-01,6.54,1.07
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-10-01,6.23,1.14
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-09-01,6.38,1.24
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-08-01,6.52,1.09
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-07-01,6.33,1.13
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-06-01,5.97,1.13
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-05-01,5.8,1.18
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-04-01,6.12,1.13
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-03-01,6.4,1.08
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-02-01,6.84,1.01
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2022-01-01,6.86,0.97
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-12-01,7.15,1.16
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-11-01,6.95,1.27
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-10-01,7.07,1.38
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-09-01,7.29,1.44
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-08-01,7.04,1.48
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-07-01,6.99,1.57
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-06-01,6.53,1.47
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-05-01,6.83,1.28
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-04-01,6.41,1.28
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-03-01,6.48,1.17
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-02-01,6.94,1.19
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2021-01-01,7.17,1.37
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-12-01,7.57,1.37
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-11-01,7.2,1.31
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-10-01,7.07,1.16
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-09-01,7.26,1.35
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-08-01,7.14,1.2
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-07-01,7.05,1.19
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-06-01,7.33,1.04
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-05-01,6.88,0.93
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-04-01,6.87,1.04
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-03-01,7.16,1.24
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-02-01,7.13,1.39
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2020-01-01,6.95,1.37
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-12-01,8.1,1.49
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-11-01,7.75,1.4
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-10-01,7.46,1.36
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-09-01,7.35,1.47
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-08-01,7.16,1.5
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-07-01,7.65,1.52
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-06-01,7.25,1.53
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-05-01,7.38,1.4
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-04-01,7.16,1.45
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-03-01,7.12,1.43
Atlanta,Atlanta-Sandy Springs-Roswell,2887280,2019-02-01,7.04,1.57
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2024-01-01,6.15,1.06
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-12-01,6.21,1.02
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-11-01,6.01,1.23
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-10-01,6.28,1.11
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-09-01,6.32,1.17
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-08-01,6.27,1.09
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-07-01,6.41,1.13
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-06-01,6.38,1.06
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-05-01,6.64,1.07
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-04-01,6.37,0.97
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-03-01,6.55,0.99
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-02-01,6.61,1.06
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2023-01-01,6.55,1.15
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-12-01,6.61,1.19
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-11-01,6.67,1.14
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-10-01,6.67,1.12
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-09-01,6.99,1.02
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-08-01,7.56,1.19
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-07-01,6.78,1.13
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-06-01,6.35,1.04
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-05-01,6.27,1.02
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-04-01,6.24,0.96
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-03-01,6.41,0.9
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-02-01,6.86,0.93
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2022-01-01,6.89,1.02
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-12-01,7.21,0.94
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-11-01,7.31,0.91
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-10-01,7.34,0.93
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-09-01,7.58,0.93
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-08-01,7.16,1.01
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-07-01,6.48,0.89
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-06-01,6.48,0.84
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-05-01,6.12,0.77
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-04-01,6.0,0.78
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-03-01,5.94,0.74
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-02-01,6.1,0.83
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2021-01-01,6.28,1.29
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-12-01,6.88,1.41
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-11-01,6.43,1.21
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-10-01,6.48,1.33
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-09-01,7.18,1.23
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-08-01,6.59,1.2
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-07-01,6.92,1.28
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-06-01,6.73,1.29
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-05-01,6.9,1.33
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-04-01,7.52,1.22
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-03-01,7.26,1.34
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-02-01,6.92,1.44
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2020-01-01,7.04,1.4
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-12-01,7.33,1.41
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-11-01,7.46,1.44
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-10-01,7.01,1.39
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-09-01,7.55,1.38
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-08-01,7.22,1.43
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-07-01,7.49,1.3
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-06-01,6.87,1.38
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-05-01,6.97,1.46
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-04-01,7.05,1.41
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-03-01,7.34,1.43
Miami,Miami-Fort Lauderdale-West Palm Beach,2900128,2019-02-01,7.04,1.26
Phoenix,Phoenix-Mesa-Chandler,2900245,2024-01-01,5.37,0.77
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-12-01,5.32,0.85
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-11-01,5.47,0.77
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-10-01,5.37,0.87
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-09-01,5.29,0.79
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-08-01,5.66,0.79
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-07-01,5.73,0.76
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-06-01,5.48,0.66
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-05-01,5.48,0.54
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-04-01,5.47,0.51
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-03-01,5.33,0.58
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-02-01,5.26,0.57
Phoenix,Phoenix-Mesa-Chandler,2900245,2023-01-01,5.16,0.55
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-12-01,5.44,0.67
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-11-01,5.32,0.7
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-10-01,5.21,0.65
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-09-01,5.46,0.68
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-08-01,5.53,0.85
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-07-01,5.32,0.99
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-06-01,5.03,1.03
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-05-01,4.81,0.99
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-04-01,4.85,0.89
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-03-01,5.12,0.79
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-02-01,5.2,0.74
Phoenix,Phoenix-Mesa-Chandler,2900245,2022-01-01,5.25,0.8
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-12-01,5.43,0.8
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-11-01,5.53,0.84
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-10-01,5.6,0.86
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-09-01,5.61,0.92
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-08-01,5.43,1.0
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-07-01,5.0,0.85
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-06-01,5.26,0.8
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-05-01,5.38,0.64
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-04-01,5.23,0.66
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-03-01,5.2,0.61
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-02-01,5.45,0.59
Phoenix,Phoenix-Mesa-Chandler,2900245,2021-01-01,5.83,1.25
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-12-01,5.95,1.15
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-11-01,6.03,1.54
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-10-01,5.83,1.45
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-09-01,5.74,1.21
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-08-01,5.61,1.15
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-07-01,6.09,1.12
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-06-01,5.75,1.08
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-05-01,5.91,0.97
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-04-01,6.1,1.03
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-03-01,6.15,1.18
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-02-01,6.38,1.14
Phoenix,Phoenix-Mesa-Chandler,2900245,2020-01-01,6.02,1.47
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-12-01,6.22,1.23
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-11-01,6.19,1.22
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-10-01,6.05,1.29
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-09-01,6.1,1.41
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-08-01,6.19,1.2
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-07-01,6.53,1.22
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-06-01,6.22,1.36
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-05-01,6.18,1.27
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-04-01,5.98,1.3
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-03-01,6.04,1.23
Phoenix,Phoenix-Mesa-Chandler,2900245,2019-02-01,6.03,1.25
Boston,Boston-Cambridge-Newton,2899625,2024-01-01,5.76,0.96
Boston,Boston-Cambridge-Newton,2899625,2023-12-01,6.67,0.99
Boston,Boston-Cambridge-Newton,2899625,2023-11-01,5.91,0.97
Boston,Boston-Cambridge-Newton,2899625,2023-10-01,5.86,0.99
Boston,Boston-Cambridge-Newton,2899625,2023-09-01,5.66,0.99
Boston,Boston-Cambridge-Newton,2899625,2023-08-01,6.08,0.96
Boston,Boston-Cambridge-Newton,2899625,2023-07-01,5.91,0.82
Boston,Boston-Cambridge-Newton,2899625,2023-06-01,5.73,0.91
Boston,Boston-Cambridge-Newton,2899625,2023-05-01,5.48,0.93
Boston,Boston-Cambridge-Newton,2899625,2023-04-01,5.49,0.74
Boston,Boston-Cambridge-Newton,2899625,2023-03-01,5.49,0.88
Boston,Boston-Cambridge-Newton,2899625,2023-02-01,5.82,0.81
Boston,Boston-Cambridge-Newton,2899625,2023-01-01,5.92,0.96
Boston,Boston-Cambridge-Newton,2899625,2022-12-01,6.32,0.84
Boston,Boston-Cambridge-Newton,2899625,2022-11-01,6.17,1.0
Boston,Boston-Cambridge-Newton,2899625,2022-10-01,5.9,0.92
Boston,Boston-Cambridge-Newton,2899625,2022-09-01,5.91,1.07
Boston,Boston-Cambridge-Newton,2899625,2022-08-01,6.5,0.99
Boston,Boston-Cambridge-Newton,2899625,2022-07-01,5.87,0.85
Boston,Boston-Cambridge-Newton,2899625,2022-06-01,5.2,0.82
Boston,Boston-Cambridge-Newton,2899625,2022-05-01,4.83,0.85
Boston,Boston-Cambridge-Newton,2899625,2022-04-01,4.62,0.94
Boston,Boston-Cambridge-Newton,2899625,2022-03-01,4.83,0.91
Boston,Boston-Cambridge-Newton,2899625,2022-02-01,4.68,0.92
Boston,Boston-Cambridge-Newton,2899625,2022-01-01,5.45,0.91
Boston,Boston-Cambridge-Newton,2899625,2021-12-01,5.71,0.99
Boston,Boston-Cambridge-Newton,2899625,2021-11-01,5.18,0.79
Boston,Boston-Cambridge-Newton,2899625,2021-10-01,5.45,0.85
Boston,Boston-Cambridge-Newton,2899625,2021-09-01,6.06,0.86
Boston,Boston-Cambridge-Newton,2899625,2021-08-01,5.92,0.77
Boston,Boston-Cambridge-Newton,2899625,2021-07-01,5.95,0.81
Boston,Boston-Cambridge-Newton,2899625,2021-06-01,6.26,0.79
Boston,Boston-Cambridge-Newton,2899625,2021-05-01,5.09,0.67
Boston,Boston-Cambridge-Newton,2899625,2021-04-01,5.84,0.75
Boston,Boston-Cambridge-Newton,2899625,2021-03-01,5.41,0.65
Boston,Boston-Cambridge-Newton,2899625,2021-02-01,5.84,0.69
Boston,Boston-Cambridge-Newton,2899625,2021-01-01,5.46,0.67
Boston,Boston-Cambridge-Newton,2899625,2020-12-01,6.26,2.02
Boston,Boston-Cambridge-Newton,2899625,2020-11-01,6.31,2.08
Boston,Boston-Cambridge-Newton,2899625,2020-10-01,5.51,2.06
Boston,Boston-Cambridge-Newton,2899625,2020-09-01,5.88,1.88
Boston,Boston-Cambridge-Newton,2899625,2020-08-01,6.19,1.74
Boston,Boston-Cambridge-Newton,2899625,2020-07-01,6.35,1.79
Boston,Boston-Cambridge-Newton,2899625,2020-06-01,6.32,2.11
Boston,Boston-Cambridge-Newton,2899625,2020-05-01,6.4,2.03
Boston,Boston-Cambridge-Newton,2899625,2020-04-01,7.39,1.85
Boston,Boston-Cambridge-Newton,2899625,2020-03-01,6.51,2.52
Boston,Boston-Cambridge-Newton,2899625,2020-02-01,7.07,2.95
Boston,Boston-Cambridge-Newton,2899625,2020-01-01,7.69,2.6
Boston,Boston-Cambridge-Newton,2899625,2019-12-01,9.77,2.95
Boston,Boston-Cambridge-Newton,2899625,2019-11-01,7.16,2.72
Boston,Boston-Cambridge-Newton,2899625,2019-10-01,6.49,2.78
Boston,Boston-Cambridge-Newton,2899625,2019-09-01,6.48,2.73
Boston,Boston-Cambridge-Newton,2899625,2019-08-01,7.64,2.39
Boston,Boston-Cambridge-Newton,2899625,2019-07-01,6.43,2.73
Boston,Boston-Cambridge-Newton,2899625,2019-06-01,7.21,2.29
Boston,Boston-Cambridge-Newton,2899625,2019-05-01,6.93,2.4
Boston,Boston-Cambridge-Newton,2899625,2019-04-01,7.04,2.88
Boston,Boston-Cambridge-Newton,2899625,2019-03-01,6.94,2.74
Boston,Boston-Cambridge-Newton,2899625,2019-02-01,6.32,3.04
Riverside,Riverside-San Bernardino-Ontario,2900295,2024-01-01,6.16,0.45
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-12-01,6.58,0.52
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-11-01,6.12,0.53
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-10-01,6.33,0.54
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-09-01,6.11,0.56
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-08-01,6.32,0.49
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-07-01,6.34,0.5
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-06-01,6.06,0.49
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-05-01,6.22,0.48
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-04-01,6.06,0.42
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-03-01,6.33,0.42
Riverside,Riverside-San Bernardino-Ontario,2900295,2023-02-01,6.13,0.46
